date,family,sales,dcoilwtico,est_ferie,day_of_week,month
2015-12-06,DAIRY,64389.0,38.42666666666667,0,6,12
2015-12-07,DAIRY,43349.0,37.64,0,0,12
2015-12-08,DAIRY,36858.0,37.46,0,1,12
2015-12-09,DAIRY,40524.0,37.16,0,2,12
2015-12-10,DAIRY,35224.0,36.76,0,3,12
2015-12-11,DAIRY,37146.0,35.65,0,4,12
2015-12-12,DAIRY,49159.0,35.87,0,5,12
2015-12-13,DAIRY,58811.0,36.09,0,6,12
2015-12-14,DAIRY,40576.0,36.31,0,0,12
2015-12-15,DAIRY,39098.0,37.32,0,1,12
2015-12-16,DAIRY,43341.0,35.55,0,2,12
2015-12-17,DAIRY,38578.0,34.98,0,3,12
2015-12-18,DAIRY,42655.0,34.72,0,4,12
2015-12-19,DAIRY,53867.0,34.663333333333334,0,5,12
2015-12-20,DAIRY,59906.0,34.60666666666666,0,6,12
2015-12-21,DAIRY,50041.0,34.55,0,0,12
2015-12-22,DAIRY,51321.0,36.12,0,1,12
2015-12-23,DAIRY,59050.0,36.76,0,2,12
2015-12-24,DAIRY,55644.0,37.62,0,3,12
2015-12-26,DAIRY,47081.0,36.989999999999995,0,5,12
2015-12-27,DAIRY,43690.0,36.675,0,6,12
2015-12-28,DAIRY,40188.0,36.36,0,0,12
2015-12-29,DAIRY,44035.0,37.88,0,1,12
2015-12-30,DAIRY,54895.0,36.59,0,2,12
2015-12-31,DAIRY,50612.0,37.13,0,3,12
2016-01-01,DAIRY,1033.0,37.050000000000004,1,4,1
2016-01-02,DAIRY,55039.0,36.97,0,5,1
2016-01-03,DAIRY,68371.0,36.89,0,6,1
2016-01-04,DAIRY,52242.0,36.81,0,0,1
2016-01-05,DAIRY,45174.0,35.97,0,1,1
2016-01-06,DAIRY,44103.0,33.97,0,2,1
2016-01-07,DAIRY,35817.0,33.29,0,3,1
2016-01-08,DAIRY,39047.0,33.2,0,4,1
2016-01-09,DAIRY,54729.0,32.60666666666667,0,5,1
2016-01-10,DAIRY,62798.0,32.013333333333335,0,6,1
2016-01-11,DAIRY,39731.0,31.42,0,0,1
2016-01-12,DAIRY,36086.0,30.42,0,1,1
2016-01-13,DAIRY,37263.0,30.42,0,2,1
2016-01-14,DAIRY,32814.0,31.22,0,3,1
2016-01-15,DAIRY,38229.0,29.45,0,4,1
2016-01-16,DAIRY,55373.0,29.205,0,5,1
2016-01-17,DAIRY,62574.0,28.96,0,6,1
2016-01-18,DAIRY,41062.0,28.715,0,0,1
2016-01-19,DAIRY,35093.0,28.47,0,1,1
2016-01-20,DAIRY,42167.0,26.68,0,2,1
2016-01-21,DAIRY,31816.0,29.55,0,3,1
2016-01-22,DAIRY,37956.0,32.07,0,4,1
2016-01-23,DAIRY,53118.0,31.483333333333334,0,5,1
2016-01-24,DAIRY,58360.0,30.896666666666665,0,6,1
2016-01-25,DAIRY,38122.0,30.31,0,0,1
2016-01-26,DAIRY,34650.0,29.54,0,1,1
2016-01-27,DAIRY,37369.0,32.32,0,2,1
2016-01-28,DAIRY,30730.0,33.21,0,3,1
2016-01-29,DAIRY,37184.0,33.66,0,4,1
2016-01-30,DAIRY,54447.0,32.98,0,5,1
2016-01-31,DAIRY,62378.0,32.3,0,6,1
2016-02-01,DAIRY,46755.0,31.62,0,0,2
2016-02-02,DAIRY,39758.0,29.9,0,1,2
2016-02-03,DAIRY,41328.0,32.29,0,2,2
2016-02-04,DAIRY,34566.0,31.63,0,3,2
2016-02-05,DAIRY,40987.0,30.86,0,4,2
2016-02-06,DAIRY,50177.0,30.476666666666667,0,5,2
2016-02-07,DAIRY,37008.0,30.093333333333334,0,6,2
2016-02-08,DAIRY,34709.0,29.71,1,0,2
2016-02-09,DAIRY,41755.0,27.96,1,1,2
2016-02-10,DAIRY,44005.0,27.54,0,2,2
2016-02-11,DAIRY,36659.0,26.19,0,3,2
2016-02-12,DAIRY,39685.0,29.32,0,4,2
2016-02-13,DAIRY,50369.0,29.2525,0,5,2
2016-02-14,DAIRY,55662.0,29.185000000000002,0,6,2
2016-02-15,DAIRY,41876.0,29.1175,0,0,2
2016-02-16,DAIRY,40448.0,29.05,0,1,2
2016-02-17,DAIRY,41807.0,30.68,0,2,2
2016-02-18,DAIRY,32708.0,30.77,0,3,2
2016-02-19,DAIRY,38815.0,29.59,0,4,2
2016-02-20,DAIRY,52132.0,30.183333333333334,0,5,2
2016-02-21,DAIRY,60376.0,30.776666666666667,0,6,2
2016-02-22,DAIRY,41517.0,31.37,0,0,2
2016-02-23,DAIRY,36933.0,31.84,0,1,2
2016-02-24,DAIRY,40103.0,30.35,0,2,2
2016-02-25,DAIRY,32755.0,31.4,0,3,2
2016-02-26,DAIRY,38299.0,31.65,0,4,2
2016-02-27,DAIRY,54938.0,32.013333333333335,0,5,2
2016-02-28,DAIRY,62079.0,32.376666666666665,0,6,2
2016-02-29,DAIRY,42771.0,32.74,0,0,2
2016-03-01,DAIRY,50067.0,34.39,0,1,3
2016-03-02,DAIRY,49731.0,34.57,0,2,3
2016-03-03,DAIRY,38585.0,34.56,0,3,3
2016-03-04,DAIRY,44098.0,35.91,0,4,3
2016-03-05,DAIRY,61647.0,36.57333333333333,0,5,3
2016-03-06,DAIRY,67308.0,37.236666666666665,0,6,3
2016-03-07,DAIRY,44468.0,37.9,0,0,3
2016-03-08,DAIRY,37520.0,36.67,0,1,3
2016-03-09,DAIRY,42972.0,37.62,0,2,3
2016-03-10,DAIRY,34751.0,37.77,0,3,3
2016-03-11,DAIRY,40821.0,38.51,0,4,3
2016-03-12,DAIRY,56057.0,38.07333333333333,0,5,3
2016-03-13,DAIRY,61082.0,37.63666666666667,0,6,3
2016-03-14,DAIRY,41376.0,37.2,0,0,3
2016-03-15,DAIRY,39464.0,36.32,0,1,3
2016-03-16,DAIRY,45079.0,38.43,0,2,3
2016-03-17,DAIRY,35153.0,40.17,0,3,3
2016-03-18,DAIRY,40912.0,39.47,0,4,3
2016-03-19,DAIRY,54779.0,39.61666666666667,0,5,3
2016-03-20,DAIRY,58803.0,39.76333333333333,0,6,3
2016-03-21,DAIRY,41429.0,39.91,0,0,3
2016-03-22,DAIRY,37334.0,41.45,0,1,3
2016-03-23,DAIRY,46142.0,38.28,0,2,3
2016-03-24,DAIRY,43056.0,38.14,0,3,3
2016-03-25,DAIRY,41614.0,38.1025,1,4,3
2016-03-26,DAIRY,48960.0,38.065,0,5,3
2016-03-27,DAIRY,52787.0,38.0275,0,6,3
2016-03-28,DAIRY,41420.0,37.99,0,0,3
2016-03-29,DAIRY,36899.0,36.91,0,1,3
2016-03-30,DAIRY,40582.0,36.91,0,2,3
2016-03-31,DAIRY,36964.0,36.94,0,3,3
2016-04-01,DAIRY,49964.0,35.36,0,4,4
2016-04-02,DAIRY,67068.0,35.00666666666667,0,5,4
2016-04-03,DAIRY,76947.0,34.65333333333333,0,6,4
2016-04-04,DAIRY,46247.0,34.3,0,0,4
2016-04-05,DAIRY,41083.0,34.52,0,1,4
2016-04-06,DAIRY,43471.0,37.74,0,2,4
2016-04-07,DAIRY,35450.0,37.3,0,3,4
2016-04-08,DAIRY,41287.0,39.74,0,4,4
2016-04-09,DAIRY,56917.0,39.980000000000004,0,5,4
2016-04-10,DAIRY,64165.0,40.22,0,6,4
2016-04-11,DAIRY,41106.0,40.46,0,0,4
2016-04-12,DAIRY,38840.0,42.12,0,1,4
2016-04-13,DAIRY,41333.0,41.7,0,2,4
2016-04-14,DAIRY,33992.0,41.45,0,3,4
2016-04-15,DAIRY,40764.0,40.4,0,4,4
2016-04-16,DAIRY,52697.0,40.18,0,5,4
2016-04-17,DAIRY,66718.0,39.96,0,6,4
2016-04-18,DAIRY,48515.0,39.74,0,0,4
2016-04-19,DAIRY,41421.0,40.88,0,1,4
2016-04-20,DAIRY,46264.0,42.72,0,2,4
2016-04-21,DAIRY,37275.0,43.18,0,3,4
2016-04-22,DAIRY,40268.0,42.76,0,4,4
2016-04-23,DAIRY,57603.0,42.39666666666667,0,5,4
2016-04-24,DAIRY,63656.0,42.03333333333333,0,6,4
2016-04-25,DAIRY,40117.0,41.67,0,0,4
2016-04-26,DAIRY,37150.0,42.52,0,1,4
2016-04-27,DAIRY,40788.0,45.29,0,2,4
2016-04-28,DAIRY,31940.0,46.03,0,3,4
2016-04-29,DAIRY,41050.0,45.98,0,4,4
2016-04-30,DAIRY,63050.0,45.57,0,5,4
2016-05-01,DAIRY,77735.0,45.16,1,6,5
2016-05-02,DAIRY,50058.0,44.75,0,0,5
2016-05-03,DAIRY,45865.0,43.65,0,1,5
2016-05-04,DAIRY,48060.0,43.77,0,2,5
2016-05-05,DAIRY,38113.0,44.33,0,3,5
2016-05-06,DAIRY,45139.0,44.58,0,4,5
2016-05-07,DAIRY,69505.0,44.20333333333333,0,5,5
2016-05-08,DAIRY,53680.0,43.82666666666667,0,6,5
2016-05-09,DAIRY,47763.0,43.45,0,0,5
2016-05-10,DAIRY,40132.0,44.68,0,1,5
2016-05-11,DAIRY,44891.0,46.21,0,2,5
2016-05-12,DAIRY,35921.0,46.64,0,3,5
2016-05-13,DAIRY,40552.0,46.22,0,4,5
2016-05-14,DAIRY,58721.0,46.72,0,5,5
2016-05-15,DAIRY,70798.0,47.22,0,6,5
2016-05-16,DAIRY,46788.0,47.72,0,0,5
2016-05-17,DAIRY,39303.0,48.29,0,1,5
2016-05-18,DAIRY,42637.0,48.12,0,2,5
2016-05-19,DAIRY,35954.0,48.16,0,3,5
2016-05-20,DAIRY,42472.0,47.67,0,4,5
2016-05-21,DAIRY,57851.0,47.82,0,5,5
2016-05-22,DAIRY,68346.0,47.97,0,6,5
2016-05-23,DAIRY,44819.0,48.12,0,0,5
2016-05-24,DAIRY,36971.0,48.04,1,1,5
2016-05-25,DAIRY,40219.0,49.1,0,2,5
2016-05-26,DAIRY,34612.0,49.0,0,3,5
2016-05-27,DAIRY,52134.0,49.36,0,4,5
2016-05-28,DAIRY,50349.0,49.295,0,5,5
2016-05-29,DAIRY,63090.0,49.230000000000004,0,6,5
2016-05-30,DAIRY,45627.0,49.165,0,0,5
2016-05-31,DAIRY,52780.0,49.1,0,1,5
2016-06-01,DAIRY,48428.0,49.07,0,2,6
2016-06-02,DAIRY,39477.0,49.14,0,3,6
2016-06-03,DAIRY,42770.0,48.69,0,4,6
2016-06-04,DAIRY,61451.0,49.03,0,5,6
2016-06-05,DAIRY,72710.0,49.37,0,6,6
2016-06-06,DAIRY,45084.0,49.71,0,0,6
2016-06-07,DAIRY,39835.0,50.37,0,1,6
2016-06-08,DAIRY,43402.0,51.23,0,2,6
2016-06-09,DAIRY,33662.0,50.52,0,3,6
2016-06-10,DAIRY,38489.0,49.09,0,4,6
2016-06-11,DAIRY,52452.0,49.02333333333333,0,5,6
2016-06-12,DAIRY,62357.0,48.95666666666667,0,6,6
2016-06-13,DAIRY,42429.0,48.89,0,0,6
2016-06-14,DAIRY,38175.0,48.49,0,1,6
2016-06-15,DAIRY,45133.0,47.92,0,2,6
2016-06-16,DAIRY,38267.0,46.14,0,3,6
2016-06-17,DAIRY,43691.0,48.0,0,4,6
2016-06-18,DAIRY,63471.0,48.46666666666667,0,5,6
2016-06-19,DAIRY,55017.0,48.93333333333333,0,6,6
2016-06-20,DAIRY,45394.0,49.4,0,0,6
2016-06-21,DAIRY,39276.0,48.95,0,1,6
2016-06-22,DAIRY,41517.0,49.16,0,2,6
2016-06-23,DAIRY,34323.0,49.34,0,3,6
2016-06-24,DAIRY,38279.0,46.7,0,4,6
2016-06-25,DAIRY,53422.0,46.4,0,5,6
2016-06-26,DAIRY,62062.0,46.1,0,6,6
2016-06-27,DAIRY,41456.0,45.8,0,0,6
2016-06-28,DAIRY,36800.0,47.93,0,1,6
2016-06-29,DAIRY,41245.0,49.85,0,2,6
2016-06-30,DAIRY,33557.0,48.27,0,3,6
2016-07-01,DAIRY,49232.0,49.02,0,4,7
2016-07-02,DAIRY,63188.0,48.447500000000005,0,5,7
2016-07-03,DAIRY,69328.0,47.875,0,6,7
2016-07-04,DAIRY,48544.0,47.302499999999995,0,0,7
2016-07-05,DAIRY,42525.0,46.73,0,1,7
2016-07-06,DAIRY,46662.0,47.37,0,2,7
2016-07-07,DAIRY,36549.0,45.22,0,3,7
2016-07-08,DAIRY,41632.0,45.37,0,4,7
2016-07-09,DAIRY,52964.0,45.156666666666666,0,5,7
2016-07-10,DAIRY,59541.0,44.94333333333333,0,6,7
2016-07-11,DAIRY,43454.0,44.73,0,0,7
2016-07-12,DAIRY,37914.0,46.82,0,1,7
2016-07-13,DAIRY,40719.0,44.87,0,2,7
2016-07-14,DAIRY,32335.0,45.64,0,3,7
2016-07-15,DAIRY,39443.0,45.93,0,4,7
2016-07-16,DAIRY,53302.0,45.696666666666665,0,5,7
2016-07-17,DAIRY,58690.0,45.46333333333333,0,6,7
2016-07-18,DAIRY,43023.0,45.23,0,0,7
2016-07-19,DAIRY,38160.0,44.64,0,1,7
2016-07-20,DAIRY,42147.0,44.96,0,2,7
2016-07-21,DAIRY,33539.0,43.96,0,3,7
2016-07-22,DAIRY,38318.0,43.41,0,4,7
2016-07-23,DAIRY,48930.0,43.07333333333333,0,5,7
2016-07-24,DAIRY,51616.0,42.736666666666665,0,6,7
2016-07-25,DAIRY,42685.0,42.4,0,0,7
2016-07-26,DAIRY,36511.0,42.16,0,1,7
2016-07-27,DAIRY,39863.0,41.9,0,2,7
2016-07-28,DAIRY,31273.0,41.13,0,3,7
2016-07-29,DAIRY,38294.0,41.54,0,4,7
2016-07-30,DAIRY,52209.0,41.04333333333333,0,5,7
2016-07-31,DAIRY,60098.0,40.54666666666667,0,6,7
2016-08-01,DAIRY,51339.0,40.05,0,0,8
2016-08-02,DAIRY,43468.0,39.5,0,1,8
2016-08-03,DAIRY,45961.0,40.8,0,2,8
2016-08-04,DAIRY,36287.0,41.92,0,3,8
2016-08-05,DAIRY,38542.0,41.83,0,4,8
2016-08-06,DAIRY,49588.0,42.24,0,5,8
2016-08-07,DAIRY,55814.0,42.65,0,6,8
2016-08-08,DAIRY,42644.0,43.06,0,0,8
2016-08-09,DAIRY,36364.0,42.78,0,1,8
2016-08-10,DAIRY,39446.0,41.75,1,2,8
2016-08-11,DAIRY,33675.0,43.51,0,3,8
2016-08-12,DAIRY,43484.0,44.47,0,4,8
2016-08-13,DAIRY,41989.0,44.88666666666666,0,5,8
2016-08-14,DAIRY,46503.0,45.303333333333335,0,6,8
2016-08-15,DAIRY,43969.0,45.72,0,0,8
2016-08-16,DAIRY,41430.0,46.57,0,1,8
2016-08-17,DAIRY,44019.0,46.81,0,2,8
2016-08-18,DAIRY,34437.0,48.2,0,3,8
2016-08-19,DAIRY,39483.0,48.48,0,4,8
2016-08-20,DAIRY,48441.0,47.919999999999995,0,5,8
2016-08-21,DAIRY,55888.0,47.36,0,6,8
2016-08-22,DAIRY,44117.0,46.8,0,0,8
2016-08-23,DAIRY,39292.0,47.54,0,1,8
2016-08-24,DAIRY,41623.0,46.29,0,2,8
2016-08-25,DAIRY,32382.0,46.97,0,3,8
2016-08-26,DAIRY,37620.0,47.64,0,4,8
2016-08-27,DAIRY,46999.0,47.416666666666664,0,5,8
2016-08-28,DAIRY,53701.0,47.193333333333335,0,6,8
2016-08-29,DAIRY,41208.0,46.97,0,0,8
2016-08-30,DAIRY,36428.0,46.32,0,1,8
2016-08-31,DAIRY,44548.0,44.68,0,2,8
2016-09-01,DAIRY,40565.0,43.17,0,3,9
2016-09-02,DAIRY,47524.0,44.39,0,4,9
2016-09-03,DAIRY,61824.0,44.505,0,5,9
2016-09-04,DAIRY,68087.0,44.620000000000005,0,6,9
2016-09-05,DAIRY,49460.0,44.735,0,0,9
2016-09-06,DAIRY,43924.0,44.85,0,1,9
2016-09-07,DAIRY,44914.0,45.47,0,2,9
2016-09-08,DAIRY,36748.0,47.63,0,3,9
2016-09-09,DAIRY,38881.0,45.88,0,4,9
2016-09-10,DAIRY,56211.0,46.013333333333335,0,5,9
2016-09-11,DAIRY,66891.0,46.14666666666667,0,6,9
2016-09-12,DAIRY,43470.0,46.28,0,0,9
2016-09-13,DAIRY,37187.0,44.91,0,1,9
2016-09-14,DAIRY,38830.0,43.62,0,2,9
2016-09-15,DAIRY,34441.0,43.85,0,3,9
2016-09-16,DAIRY,40683.0,43.04,0,4,9
2016-09-17,DAIRY,55000.0,43.14,0,5,9
2016-09-18,DAIRY,65396.0,43.24,0,6,9
2016-09-19,DAIRY,42468.0,43.34,0,0,9
2016-09-20,DAIRY,38508.0,43.85,0,1,9
2016-09-21,DAIRY,40605.0,45.33,0,2,9
2016-09-22,DAIRY,31828.0,46.1,0,3,9
2016-09-23,DAIRY,38268.0,44.36,0,4,9
2016-09-24,DAIRY,51804.0,44.77333333333333,0,5,9
2016-09-25,DAIRY,61132.0,45.18666666666667,0,6,9
2016-09-26,DAIRY,41296.0,45.6,0,0,9
2016-09-27,DAIRY,34955.0,44.65,0,1,9
2016-09-28,DAIRY,38731.0,47.07,0,2,9
2016-09-29,DAIRY,30674.0,47.72,0,3,9
2016-09-30,DAIRY,40679.0,47.72,0,4,9
2016-10-01,DAIRY,67460.0,48.08,0,5,10
2016-10-02,DAIRY,75326.0,48.44,0,6,10
2016-10-03,DAIRY,48915.0,48.8,0,0,10
2016-10-04,DAIRY,41228.0,48.67,0,1,10
2016-10-05,DAIRY,44510.0,49.75,0,2,10
2016-10-06,DAIRY,33802.0,50.44,0,3,10
2016-10-07,DAIRY,40421.0,49.76,0,4,10
2016-10-08,DAIRY,55857.0,49.76,0,5,10
2016-10-09,DAIRY,69457.0,49.76,1,6,10
2016-10-10,DAIRY,44204.0,49.76,0,0,10
2016-10-11,DAIRY,36930.0,50.72,0,1,10
2016-10-12,DAIRY,41167.0,50.14,0,2,10
2016-10-13,DAIRY,32616.0,50.47,0,3,10
2016-10-14,DAIRY,39020.0,50.35,0,4,10
2016-10-15,DAIRY,53579.0,50.223333333333336,0,5,10
2016-10-16,DAIRY,69044.0,50.096666666666664,0,6,10
2016-10-17,DAIRY,43091.0,49.97,0,0,10
2016-10-18,DAIRY,36537.0,50.3,0,1,10
2016-10-19,DAIRY,40031.0,51.59,0,2,10
2016-10-20,DAIRY,33661.0,50.31,0,3,10
2016-10-21,DAIRY,38200.0,50.61,0,4,10
2016-10-22,DAIRY,50282.0,50.46666666666667,0,5,10
2016-10-23,DAIRY,64397.0,50.32333333333333,0,6,10
2016-10-24,DAIRY,40221.0,50.18,0,0,10
2016-10-25,DAIRY,36335.0,49.45,0,1,10
2016-10-26,DAIRY,40733.0,48.75,0,2,10
2016-10-27,DAIRY,33185.0,49.71,0,3,10
2016-10-28,DAIRY,36898.0,48.72,0,4,10
2016-10-29,DAIRY,50214.0,48.089999999999996,0,5,10
2016-10-30,DAIRY,58739.0,47.46,0,6,10
2016-10-31,DAIRY,38137.0,46.83,0,0,10
2016-11-01,DAIRY,43666.0,46.66,0,1,11
2016-11-02,DAIRY,55814.0,45.32,1,2,11
2016-11-03,DAIRY,44297.0,44.66,1,3,11
2016-11-04,DAIRY,48476.0,44.07,0,4,11
2016-11-05,DAIRY,51834.0,44.34,0,5,11
2016-11-06,DAIRY,72286.0,44.61,0,6,11
2016-11-07,DAIRY,52457.0,44.88,0,0,11
2016-11-08,DAIRY,47046.0,44.96,0,1,11
2016-11-09,DAIRY,50491.0,45.2,0,2,11
2016-11-10,DAIRY,35965.0,44.62,0,3,11
2016-11-11,DAIRY,41956.0,43.39,0,4,11
2016-11-12,DAIRY,56947.0,43.35666666666667,0,5,11
2016-11-13,DAIRY,78680.0,43.32333333333333,0,6,11
2016-11-14,DAIRY,46978.0,43.29,0,0,11
2016-11-15,DAIRY,43442.0,45.86,0,1,11
2016-11-16,DAIRY,53786.0,45.56,0,2,11
2016-11-17,DAIRY,35447.0,45.37,0,3,11
2016-11-18,DAIRY,40055.0,45.69,0,4,11
2016-11-19,DAIRY,54828.0,46.28666666666666,0,5,11
2016-11-20,DAIRY,69156.0,46.88333333333333,0,6,11
2016-11-21,DAIRY,46375.0,47.48,0,0,11
2016-11-22,DAIRY,38520.0,48.07,0,1,11
2016-11-23,DAIRY,45850.0,46.72,0,2,11
2016-11-24,DAIRY,33846.0,46.72,0,3,11
2016-11-25,DAIRY,39494.0,46.72,0,4,11
2016-11-26,DAIRY,51635.0,46.36666666666667,0,5,11
2016-11-27,DAIRY,65263.0,46.01333333333333,0,6,11
2016-11-28,DAIRY,44676.0,45.66,0,0,11
2016-11-29,DAIRY,37191.0,45.29,0,1,11
2016-11-30,DAIRY,46114.0,49.41,0,2,11
2016-12-01,DAIRY,45919.0,51.08,0,3,12
2016-12-02,DAIRY,45416.0,51.7,0,4,12
2016-12-03,DAIRY,61128.0,51.70666666666667,0,5,12
2016-12-04,DAIRY,75905.0,51.71333333333333,0,6,12
2016-12-05,DAIRY,46544.0,51.72,0,0,12
2016-12-06,DAIRY,52010.0,50.95,0,1,12
2016-12-07,DAIRY,50407.0,49.85,0,2,12
2016-12-08,DAIRY,38861.0,50.84,0,3,12
2016-12-09,DAIRY,43064.0,51.51,0,4,12
2016-12-10,DAIRY,52266.0,51.92,0,5,12
2016-12-11,DAIRY,68396.0,52.33,0,6,12
2016-12-12,DAIRY,45132.0,52.74,0,0,12
2016-12-13,DAIRY,40219.0,52.99,0,1,12
2016-12-14,DAIRY,46109.0,51.01,0,2,12
2016-12-15,DAIRY,41717.0,50.9,0,3,12
2016-12-16,DAIRY,44680.0,51.93,0,4,12
2016-12-17,DAIRY,58006.0,51.99666666666667,0,5,12
2016-12-18,DAIRY,70593.0,52.06333333333333,0,6,12
2016-12-19,DAIRY,54039.0,52.13,0,0,12
2016-12-20,DAIRY,52904.0,52.22,0,1,12
2016-12-21,DAIRY,59696.0,51.44,0,2,12
2016-12-22,DAIRY,55536.0,51.98,0,3,12
2016-12-23,DAIRY,68127.0,52.01,0,4,12
2016-12-24,DAIRY,69685.0,52.2125,0,5,12
2016-12-26,DAIRY,55384.0,52.6175,0,0,12
2016-12-27,DAIRY,45708.0,52.82,0,1,12
2016-12-28,DAIRY,52203.0,54.01,0,2,12
2016-12-29,DAIRY,49299.0,53.8,0,3,12
2016-12-30,DAIRY,64746.0,53.75,0,4,12
2016-12-31,DAIRY,62988.0,53.4025,0,5,12
2017-01-01,DAIRY,622.0,53.055,1,6,1
2017-01-02,DAIRY,83430.0,52.707499999999996,0,0,1
2017-01-03,DAIRY,65027.0,52.36,0,1,1
2017-01-04,DAIRY,59821.0,53.26,0,2,1
2017-01-05,DAIRY,44781.0,53.77,0,3,1
2017-01-06,DAIRY,46674.0,53.98,0,4,1
2017-01-07,DAIRY,63367.0,53.303333333333335,0,5,1
2017-01-08,DAIRY,71459.0,52.626666666666665,0,6,1
2017-01-09,DAIRY,47719.0,51.95,0,0,1
2017-01-10,DAIRY,42700.0,50.82,0,1,1
2017-01-11,DAIRY,46650.0,52.19,0,2,1
2017-01-12,DAIRY,36900.0,53.01,0,3,1
2017-01-13,DAIRY,44216.0,52.36,0,4,1
2017-01-14,DAIRY,60560.0,52.3825,0,5,1
2017-01-15,DAIRY,71954.0,52.405,0,6,1
2017-01-16,DAIRY,50039.0,52.4275,0,0,1
2017-01-17,DAIRY,43165.0,52.45,0,1,1
2017-01-18,DAIRY,49343.0,51.12,0,2,1
2017-01-19,DAIRY,35758.0,51.39,0,3,1
2017-01-20,DAIRY,41024.0,52.33,0,4,1
2017-01-21,DAIRY,62044.0,52.47666666666667,0,5,1
2017-01-22,DAIRY,71287.0,52.623333333333335,0,6,1
2017-01-23,DAIRY,48592.0,52.77,0,0,1
2017-01-24,DAIRY,41636.0,52.38,0,1,1
2017-01-25,DAIRY,46201.0,52.14,0,2,1
2017-01-26,DAIRY,35103.0,53.24,0,3,1
2017-01-27,DAIRY,43391.0,53.18,0,4,1
2017-01-28,DAIRY,59152.0,52.99666666666667,0,5,1
2017-01-29,DAIRY,69121.0,52.81333333333333,0,6,1
2017-01-30,DAIRY,43695.0,52.63,0,0,1
2017-01-31,DAIRY,46821.0,52.75,0,1,1
2017-02-01,DAIRY,58356.0,53.9,0,2,2
2017-02-02,DAIRY,43853.0,53.55,0,3,2
2017-02-03,DAIRY,47754.0,53.81,0,4,2
2017-02-04,DAIRY,65932.0,53.54333333333334,0,5,2
2017-02-05,DAIRY,69744.0,53.276666666666664,0,6,2
2017-02-06,DAIRY,47513.0,53.01,0,0,2
2017-02-07,DAIRY,43107.0,52.19,0,1,2
2017-02-08,DAIRY,47306.0,52.37,0,2,2
2017-02-09,DAIRY,37009.0,52.99,0,3,2
2017-02-10,DAIRY,45108.0,53.84,0,4,2
2017-02-11,DAIRY,57847.0,53.54666666666667,0,5,2
2017-02-12,DAIRY,69706.0,53.25333333333334,0,6,2
2017-02-13,DAIRY,51363.0,52.96,0,0,2
2017-02-14,DAIRY,38233.0,53.21,0,1,2
2017-02-15,DAIRY,47777.0,53.11,0,2,2
2017-02-16,DAIRY,37253.0,53.41,0,3,2
2017-02-17,DAIRY,45044.0,53.41,0,4,2
2017-02-18,DAIRY,64789.0,53.5625,0,5,2
2017-02-19,DAIRY,55014.0,53.715,0,6,2
2017-02-20,DAIRY,45313.0,53.8675,0,0,2
2017-02-21,DAIRY,41288.0,54.02,0,1,2
2017-02-22,DAIRY,44274.0,53.61,0,2,2
2017-02-23,DAIRY,38200.0,54.48,0,3,2
2017-02-24,DAIRY,44540.0,53.99,0,4,2
2017-02-25,DAIRY,57275.0,54.00666666666667,0,5,2
2017-02-26,DAIRY,42872.0,54.02333333333333,0,6,2
2017-02-27,DAIRY,42681.0,54.04,1,0,2
2017-02-28,DAIRY,55563.0,54.0,1,1,2
2017-03-01,DAIRY,60699.0,53.82,0,2,3
2017-03-02,DAIRY,47224.0,52.63,0,3,3
2017-03-03,DAIRY,49322.0,53.33,0,4,3
2017-03-04,DAIRY,65548.0,53.28333333333333,0,5,3
2017-03-05,DAIRY,72575.0,53.236666666666665,0,6,3
2017-03-06,DAIRY,46523.0,53.19,0,0,3
2017-03-07,DAIRY,43542.0,52.68,0,1,3
2017-03-08,DAIRY,46142.0,49.83,0,2,3
2017-03-09,DAIRY,39467.0,48.75,0,3,3
2017-03-10,DAIRY,46095.0,48.05,0,4,3
2017-03-11,DAIRY,60887.0,48.016666666666666,0,5,3
2017-03-12,DAIRY,72985.0,47.983333333333334,0,6,3
2017-03-13,DAIRY,46421.0,47.95,0,0,3
2017-03-14,DAIRY,41864.0,47.24,0,1,3
2017-03-15,DAIRY,51108.0,48.34,0,2,3
2017-03-16,DAIRY,42706.0,48.3,0,3,3
2017-03-17,DAIRY,50520.0,48.34,0,4,3
2017-03-18,DAIRY,64942.0,48.156666666666666,0,5,3
2017-03-19,DAIRY,74659.0,47.973333333333336,0,6,3
2017-03-20,DAIRY,52501.0,47.79,0,0,3
2017-03-21,DAIRY,45994.0,47.02,0,1,3
2017-03-22,DAIRY,49386.0,47.29,0,2,3
2017-03-23,DAIRY,39151.0,47.0,0,3,3
2017-03-24,DAIRY,46708.0,47.3,0,4,3
2017-03-25,DAIRY,64380.0,47.20666666666666,0,5,3
2017-03-26,DAIRY,69897.0,47.11333333333334,0,6,3
2017-03-27,DAIRY,49233.0,47.02,0,0,3
2017-03-28,DAIRY,42197.0,48.36,0,1,3
2017-03-29,DAIRY,52331.0,49.47,0,2,3
2017-03-30,DAIRY,39814.0,50.3,0,3,3
2017-03-31,DAIRY,53627.0,50.54,0,4,3
2017-04-01,DAIRY,85897.0,50.443333333333335,0,5,4
2017-04-02,DAIRY,68825.0,50.346666666666664,0,6,4
2017-04-03,DAIRY,49218.0,50.25,0,0,4
2017-04-04,DAIRY,46652.0,50.99,0,1,4
2017-04-05,DAIRY,51390.0,51.14,0,2,4
